source_path,plan_label,beam_number,beam_name,control_point_index,gantry_angle_deg,axial_position_mm,cumulative_meterset_weight,dose_rate_mu_per_min,jaw_x1_mm,jaw_x2_mm,jaw_y1_mm,jaw_y2_mm,delta_gantry_deg,delta_axial_mm,delta_cumulative_meterset_weight,aperture_width_mm
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,41,344.0,-195.06436968,0.13249637783676,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689600000075,0.002620259206759984,37.6424
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,42,348.0,-194.69400072,0.13489580925,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689600000075,0.002399431413240005,43.2165
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,43,352.0,-194.32363176,0.137250429,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689599999791,0.0023546197500000088,41.531400000000005
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,44,356.0,-193.95326281,0.13952611375,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689499999996,0.0022756847500000066,38.061499999999995
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,45,0.0,-193.58287477,0.14177892521,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.370388040000023,0.002252811459999976,35.7955
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,46,4.0,-193.21250582,0.14396800705,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689499999996,0.0021890818400000234,36.8048
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,47,8.0,-192.84213686,0.14606719414,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689599999791,0.002099187089999982,39.9111
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,48,12.0,-192.4717679,0.14805683222,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689600000075,0.0019896380799999946,37.3184
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,49,16.0,-192.10139894,0.14997983467,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689600000075,0.0019230024500000165,35.792500000000004
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,50,20.0,-191.73102999,0.15176315756,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689499999996,0.0017833228899999942,34.884699999999995
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,51,24.0,-191.36066103,0.15365257439,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689600000075,0.0018894168299999903,34.04900000000001
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,52,28.0,-190.99027299881,0.1554259707,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703880311899752,0.0017733963100000083,41.651199999999996
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,53,32.0,-190.61990404129,0.15702865864,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689575200144,0.0016026879400000138,43.347500000000004
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,54,36.0,-190.24953508,0.15856121491,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.37036896129001207,0.001532556269999985,40.1061
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,55,40.0,-189.87916613,0.16014748428,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689499999996,0.0015862693700000041,37.314600000000006
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,56,44.0,-189.50879717,0.16176639588912,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689599999791,0.001618911609120005,45.81770000000001
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,57,48.0,-189.13842821,0.16323451776,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689600000075,0.001468121870879996,41.6854
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,58,52.0,-188.76805925,0.16502848675,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689600000075,0.0017939689900000055,48.5709
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,59,56.0,-188.3976903,0.16688393179,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689499999996,0.0018554450399999867,45.83970000000001
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,60,60.0,-188.02732134,0.16878147949,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689600000075,0.0018975477000000018,45.645
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,61,64.0,-187.65693331,0.17079751218,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.37038802999998666,0.0020160326900000025,55.4475
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,62,68.0,-187.28656435,0.17288273253,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689600000075,0.00208522035,47.6307
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,63,72.0,-186.91619539,0.17488953574,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689599999791,0.002006803209999991,43.040600000000005
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,64,76.0,-186.54582644,0.17717320061,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689499999996,0.0022836648700000073,43.3055
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,65,80.0,-186.17545747757,0.17939359387,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.37036896243000683,0.0022203932600000087,45.1196
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,66,84.0,-185.80508852005,0.18160741193,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689575200144,0.0022138180599999835,41.1014
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,67,88.0,-185.43471956,0.18395549615179,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689600500013,0.0023480842217900033,42.630799999999994
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,68,92.0,-185.06432915,0.186318161,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.37039040999999884,0.0023626648482100165,31.429899999999996
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,69,96.0,-184.69396019,0.18862306475,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689599999791,0.0023049037500000036,26.395
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,70,100.0,-184.3235912323,0.19100315526,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689577000091,0.002380090509999988,28.3039
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,71,104.0,-183.95322227478,0.19334384587,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689575200144,0.0023406906100000013,34.989
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,72,108.0,-183.58285332,0.19566284071,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689547799911,0.002318994840000005,34.791000000000004
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,73,112.0,-183.21248436,0.19787336292,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689600000075,0.002210522209999982,37.7166
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,74,116.0,-182.8421154,0.2000130754,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689599999791,0.00213971248,34.124
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,75,120.0,-182.47174644,0.20230327131,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689600000075,0.0022901959100000147,43.3027
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,76,124.0,-182.10137749,0.20419683679,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689499999996,0.001893565479999998,41.57659999999999
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,77,128.0,-181.73100853,0.20592494885,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689600000075,0.0017281120600000088,34.5148
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,78,132.0,-181.36063957,0.20752945012,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689600000075,0.001604501269999975,38.1534
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,79,136.0,-180.99027061,0.20904912146,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689599999791,0.0015196713400000006,43.3082
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,80,140.0,-180.61990166,0.21043222954,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689499999996,0.0013831080800000006,39.106899999999996
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,81,144.0,-180.2495327,0.21179432678,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689600000075,0.0013620972399999987,36.4397
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,82,148.0,-179.87916374,0.21324844046,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689600000075,0.0014541136800000076,46.9907
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,83,152.0,-179.50879478,0.21470955216,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689600000075,0.0014611117000000173,46.6081
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,84,156.0,-179.13842583,0.21615819325,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689499999996,0.0014486410899999802,51.261399999999995
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,85,160.0,-178.76805687,0.21764449885,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689599999791,0.0014863056000000152,53.0462
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,86,164.0,-178.39768791,0.21910381308,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689600000075,0.0014593142299999806,47.4309
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,87,168.0,-178.02731895,0.22053305724,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689600000075,0.0014292441600000094,51.2777
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,88,172.0,-177.65695,0.22168020992,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689499999996,0.0011471526800000131,50.382
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,89,176.0,-177.28658104,0.22271484645293,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689600000075,0.0010346365329299834,45.764300000000006
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,90,180.0,-176.91621208,0.22379487157,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689599999791,0.0010800251170700048,56.3182
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,91,184.0,-176.54584312439,0.22485753295,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689556100187,0.0010626613799999962,60.0058
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,92,188.0,-176.17547416687,0.22602284383348,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.370368957519986,0.001165310883480014,66.3939
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,93,192.0,-175.80510521,0.22738462165,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689568700099,0.001361777816519999,68.9284
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,94,196.0,-175.43473625,0.22898419346,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689600000075,0.0015995718100000056,68.8672
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,95,200.0,-175.06436729,0.23056981054,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689599999791,0.0015856170799999902,59.4072
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,96,204.0,-174.69399834,0.2321437154,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689499999996,0.0015739048600000027,63.03189999999999
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,97,208.0,-174.32362938,0.23375736038,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689600000075,0.0016136449799999952,61.8878
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,98,212.0,-173.95326042,0.23547263617,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689600000075,0.0017152757899999982,74.9808
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,99,216.0,-173.58289146,0.23730979234,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689599999791,0.0018371561699999928,71.4947
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,100,220.0,-173.21252251,0.23901590297,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689499999996,0.0017061106300000073,65.24310000000001
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,101,224.0,-172.84215355,0.24057370371,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689600000075,0.0015578007400000038,72.82140000000001
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,102,228.0,-172.47178459,0.24214272714,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689600000075,0.0015690234300000105,66.7227
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,103,232.0,-172.10141563,0.24366196896,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689600000075,0.001519241819999989,67.1065
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,104,236.0,-171.73104668,0.24514792537,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689499999996,0.001485956409999989,60.6628
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,105,240.0,-171.36067772,0.24666926232,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689599999791,0.0015213369500000073,66.0216
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,106,244.0,-170.99030876,0.24866307402,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689600000075,0.0019938117000000144,74.779
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,107,248.0,-170.6199398,0.25064097988,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689600000075,0.00197790585999999,69.9145
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,108,252.0,-170.24957085,0.25290016059,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689499999996,0.002259180709999975,72.9204
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,109,256.0,-169.87920189,0.25542084683,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689600000075,0.002520686240000014,75.9933
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,110,260.0,-169.50883293,0.25799788668118,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689599999791,0.0025770398511800185,67.5458
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,111,264.0,-169.13846397,0.26053687763,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689600000075,0.0025389909488199858,65.3451
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,112,268.0,-168.76809501648,0.2629040584,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689535199999,0.002367180769999977,59.697
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,113,272.0,-168.39772605896,0.26548326828,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689575200144,0.002579209880000044,63.4687
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,114,276.0,-168.02735710144,0.26804188244,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.370368957519986,0.0025586141599999723,56.1192
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,115,280.0,-167.65698814,0.27036341202,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689614399934,0.002321529580000037,53.3669
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,116,284.0,-167.28661919,0.27246394289,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689499999996,0.0021005308699999503,71.2544
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,117,288.0,-166.91625023,0.27419311436,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689600000075,0.0017291714700000127,66.7006
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,118,292.0,-166.54588127,0.27646323386,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689600000075,0.0022701195000000007,88.4152
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,119,296.0,-166.17551231,0.27959407129,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689600000075,0.003130837430000033,77.7895
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,120,300.0,-165.80514336,0.28291653510913,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689499999996,0.003322463819129984,75.9446
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,121,304.0,-165.4347744,0.28587014994,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689599999791,0.0029536148308699772,89.3266
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,122,308.0,-165.06440544,0.28864855505,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689600000075,0.002778405109999993,83.84479999999999
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,123,312.0,-164.69403648,0.29065808215,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689600000075,0.0020095271000000192,71.5094
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,124,316.0,-164.32366753,0.29329541079,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689499999996,0.002637328639999992,94.124
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,125,320.0,-163.95329857,0.29724776615322,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689600000075,0.003952355363220028,90.8228
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,126,324.0,-163.58292961,0.30249317897,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689599999791,0.005245412816779982,90.8319
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,127,328.0,-163.21256065,0.30787766035,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689600000075,0.005384481380000028,106.8754
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,128,332.0,-162.8421917,0.31327153429,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689499999996,0.00539387393999996,108.6906
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,129,336.0,-162.47182274,0.31866674225,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689600000075,0.005395207960000037,87.7728
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,130,340.0,-162.10145378,0.32392891483,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689599999791,0.005262172580000002,101.771
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,131,344.0,-161.73108482,0.32916310497,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689600000075,0.0052341901399999835,116.623
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,132,348.0,-161.36071587,0.33455749357,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689499999996,0.005394388599999966,112.3785
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,133,352.0,-160.99034691,0.33979149199,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689600000075,0.005233998420000052,97.4973
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,134,356.0,-160.61997795105,0.34427452552,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689589499959,0.004483033529999958,105.9748
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,135,0.0,-160.24960899353,0.34926752563,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689575200144,0.004993000110000034,104.0012
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,136,4.0,-159.87924004,0.35437339364,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689535299759,0.005105868009999959,75.0599
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,137,8.0,-159.50887108,0.35969477016,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689600000075,0.005321376520000032,73.09989999999999
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,138,12.0,-159.13850212,0.3650564365,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689600000075,0.005361666340000015,147.3427
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,139,16.0,-158.76813316,0.37005613393,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689600000075,0.00499969742999995,125.1938
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,140,20.0,-158.39776421,0.37456031016,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689499999996,0.004504176230000045,100.1485
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,141,24.0,-158.02739525,0.37949206594,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689599999791,0.004931755779999991,35.5078
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,142,28.0,-157.65702629,0.38384877101,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689600000075,0.0043567050699999665,71.5771
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,143,32.0,-157.28665733,0.38883719134,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689600000075,0.004988420330000021,58.4102
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,144,36.0,-156.91628838,0.39351159809,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689499999996,0.004674406750000026,74.8371
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,145,40.0,-156.54591942,0.39679636523,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689600000075,0.003284767139999978,100.5691
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,146,44.0,-156.17555046,0.39995456931,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689599999791,0.0031582040800000044,88.8031
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,147,48.0,-155.8051815,0.40306956363888,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689600000075,0.0031149943288800164,80.77820000000001
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,148,52.0,-155.43481255,0.40535209037,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689499999996,0.0022825267311199493,82.7749
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,149,56.0,-155.06444359,0.40765100463,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689600000075,0.0022989142600000068,82.86269999999999
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,150,60.0,-154.69407463,0.40961087095,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689600000075,0.0019598663200000033,51.646800000000006
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,151,64.0,-154.32370567,0.41113000315,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689599999791,0.0015191321999999952,72.5046
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,152,68.0,-153.95333672,0.41402630082,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689499999996,0.0028962976700000476,111.311
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,153,72.0,-153.58296776,0.41770290162,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689600000075,0.003676600799999985,101.7863
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,154,76.0,-153.2125988,0.42221843848098,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689600000075,0.004515536860979996,56.70099999999999
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,155,80.0,-152.84222984314,0.4262373653,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689568600055,0.004018926819019997,59.871
